Hugoniot 
Temperature Density   Pressure   IntEnergy  SpEntropy   Part. Vel.  Shock Vel. 
K ,          g/cm3   ,   GPa   ,     MJ/kg  , MJ/K/kg ,   km/s ,    km/s
  1.139572e+05,   8.701948e+00,   2.158502e+03,   2.107549e+02,   7.016438e-03,   2.051439e+01,   3.260581e+01
  1.187777e+05,   8.771516e+00,   2.241024e+03,   2.198206e+02,   7.074069e-03,   2.095165e+01,   3.314586e+01
  1.238021e+05,   8.841116e+00,   2.326566e+03,   2.292424e+02,   7.132165e-03,   2.139663e+01,   3.369543e+01
  1.290390e+05,   8.910705e+00,   2.415231e+03,   2.390326e+02,   7.190718e-03,   2.184940e+01,   3.425470e+01
  1.344975e+05,   8.986668e+00,   2.514367e+03,   2.500233e+02,   7.254860e-03,   2.234674e+01,   3.486707e+01
  1.401868e+05,   9.065225e+00,   2.620450e+03,   2.618212e+02,   7.321699e-03,   2.286860e+01,   3.550891e+01
  1.461169e+05,   9.145626e+00,   2.733135e+03,   2.743908e+02,   7.390753e-03,   2.341180e+01,   3.617657e+01
  1.522978e+05,   9.226717e+00,   2.851571e+03,   2.876370e+02,   7.461309e-03,   2.397090e+01,   3.686386e+01
  1.587401e+05,   9.308528e+00,   2.976138e+03,   3.016044e+02,   7.533436e-03,   2.454669e+01,   3.757173e+01
  1.654550e+05,   9.390987e+00,   3.107245e+03,   3.163421e+02,   7.607234e-03,   2.513990e+01,   3.830126e+01
  1.724539e+05,   9.474129e+00,   3.245333e+03,   3.319017e+02,   7.682776e-03,   2.575140e+01,   3.905346e+01
  1.797488e+05,   9.557879e+00,   3.390880e+03,   3.483402e+02,   7.760172e-03,   2.638201e+01,   3.982956e+01
  1.873524e+05,   9.642252e+00,   3.544406e+03,   3.657188e+02,   7.839512e-03,   2.703273e+01,   4.063073e+01
  1.952776e+05,   9.734193e+00,   3.711575e+03,   3.847696e+02,   7.919956e-03,   2.772851e+01,   4.147943e+01
  2.035380e+05,   9.828815e+00,   3.889701e+03,   4.051430e+02,   8.002248e-03,   2.845376e+01,   4.236210e+01
  2.121478e+05,   9.927848e+00,   4.080883e+03,   4.271105e+02,   8.086245e-03,   2.921561e+01,   4.328529e+01
  2.211219e+05,   1.002661e+01,   4.282940e+03,   4.503880e+02,   8.172820e-03,   3.000105e+01,   4.423913e+01
  2.304756e+05,   1.012817e+01,   4.502828e+03,   4.758029e+02,   8.264935e-03,   3.083465e+01,   4.525300e+01
  2.402249e+05,   1.023189e+01,   4.737608e+03,   5.029825e+02,   8.360336e-03,   3.170318e+01,   4.630815e+01
  2.503866e+05,   1.033306e+01,   4.980519e+03,   5.311225e+02,   8.456214e-03,   3.257900e+01,   4.737376e+01
  2.609782e+05,   1.042728e+01,   5.223518e+03,   5.592574e+02,   8.549546e-03,   3.343268e+01,   4.841645e+01
  2.720178e+05,   1.051776e+01,   5.474140e+03,   5.882931e+02,   8.643510e-03,   3.429124e+01,   4.946906e+01
  2.835245e+05,   1.060497e+01,   5.737622e+03,   6.188876e+02,   8.740429e-03,   3.517064e+01,   5.055368e+01
  2.955178e+05,   1.069296e+01,   6.017104e+03,   6.513749e+02,   8.840222e-03,   3.608179e+01,   5.167737e+01
  3.080185e+05,   1.078156e+01,   6.313750e+03,   6.858942e+02,   8.943060e-03,   3.702610e+01,   5.284215e+01
  3.210480e+05,   1.087058e+01,   6.628824e+03,   7.225960e+02,   9.049122e-03,   3.800501e+01,   5.405012e+01
  3.346286e+05,   1.095985e+01,   6.963700e+03,   7.616440e+02,   9.158599e-03,   3.902007e+01,   5.530355e+01
  3.487837e+05,   1.105028e+01,   7.322852e+03,   8.036464e+02,   9.271993e-03,   4.008191e+01,   5.661518e+01
  3.635376e+05,   1.116783e+01,   7.734859e+03,   8.525700e+02,   9.385286e-03,   4.128338e+01,   5.806015e+01
  3.789156e+05,   1.128817e+01,   8.175966e+03,   9.050737e+02,   9.501902e-03,   4.253606e+01,   5.956385e+01
  3.949441e+05,   1.140754e+01,   8.644603e+03,   9.609016e+02,   9.622617e-03,   4.382965e+01,   6.111925e+01
  4.116506e+05,   1.152514e+01,   9.143254e+03,   1.020364e+03,   9.748025e-03,   4.516668e+01,   6.273120e+01
  4.290638e+05,   1.163964e+01,   9.675319e+03,   1.083895e+03,   9.879279e-03,   4.655106e+01,   6.440755e+01
  4.472136e+05,   1.175361e+01,   1.024499e+04,   1.151967e+03,   1.001610e-02,   4.799089e+01,   6.615364e+01
  4.661312e+05,   1.186934e+01,   1.086444e+04,   1.226081e+03,   1.016082e-02,   4.951154e+01,   6.799887e+01
  4.858489e+05,   1.198447e+01,   1.153200e+04,   1.306018e+03,   1.031260e-02,   5.110140e+01,   6.993152e+01
  5.064008e+05,   1.209627e+01,   1.224831e+04,   1.391872e+03,   1.047187e-02,   5.275417e+01,   7.194828e+01
  5.278221e+05,   1.221090e+01,   1.302290e+04,   1.484941e+03,   1.063691e-02,   5.448952e+01,   7.406206e+01
  5.501494e+05,   1.232284e+01,   1.385305e+04,   1.584720e+03,   1.080893e-02,   5.629104e+01,   7.626184e+01
  5.734213e+05,   1.243527e+01,   1.474094e+04,   1.691651e+03,   1.098504e-02,   5.816001e+01,   7.854194e+01
  5.976775e+05,   1.255657e+01,   1.567665e+04,   1.805095e+03,   1.115514e-02,   6.007896e+01,   8.085964e+01
  6.229599e+05,   1.268412e+01,   1.669498e+04,   1.929036e+03,   1.133125e-02,   6.210732e+01,   8.329985e+01
  6.493117e+05,   1.280736e+01,   1.778438e+04,   2.061629e+03,   1.151512e-02,   6.420680e+01,   8.583389e+01
  6.767782e+05,   1.292225e+01,   1.893070e+04,   2.201044e+03,   1.170408e-02,   6.634288e+01,   8.842467e+01
  7.054065e+05,   1.303028e+01,   2.014620e+04,   2.348795e+03,   1.189992e-02,   6.853397e+01,   9.109369e+01
  7.352459e+05,   1.313345e+01,   2.145055e+04,   2.507326e+03,   1.210559e-02,   7.080915e+01,   9.387504e+01
  7.663475e+05,   1.324194e+01,   2.286826e+04,   2.680150e+03,   1.231846e-02,   7.320916e+01,   9.679852e+01
  7.987647e+05,   1.336533e+01,   2.442843e+04,   2.871482e+03,   1.253655e-02,   7.577774e+01,   9.989757e+01
  8.325532e+05,   1.348213e+01,   2.610167e+04,   3.076588e+03,   1.276516e-02,   7.843790e+01,   1.031201e+02
  8.677710e+05,   1.358119e+01,   2.781453e+04,   3.285997e+03,   1.299514e-02,   8.106353e+01,   1.063279e+02
  9.044785e+05,   1.367550e+01,   2.965374e+04,   3.510781e+03,   1.323598e-02,   8.379066e+01,   1.096693e+02
  9.427388e+05,   1.376535e+01,   3.164062e+04,   3.753534e+03,   1.348989e-02,   8.663944e+01,   1.131697e+02
  9.826176e+05,   1.385106e+01,   3.378039e+04,   4.014940e+03,   1.375572e-02,   8.960590e+01,   1.168232e+02
  1.024183e+06,   1.396820e+01,   3.617619e+04,   4.310618e+03,   1.402450e-02,   9.284705e+01,   1.207413e+02
  1.067507e+06,   1.408511e+01,   3.877318e+04,   4.631557e+03,   1.430584e-02,   9.624169e+01,   1.248445e+02
  1.112664e+06,   1.419973e+01,   4.157496e+04,   4.978112e+03,   1.459895e-02,   9.977775e+01,   1.291217e+02
  1.159730e+06,   1.431838e+01,   4.473393e+04,   5.369365e+03,   1.492115e-02,   1.036251e+02,   1.337745e+02
  1.208788e+06,   1.443382e+01,   4.823674e+04,   5.803271e+03,   1.527016e-02,   1.077308e+02,   1.387519e+02
  1.259921e+06,   1.456259e+01,   5.209516e+04,   6.283402e+03,   1.563125e-02,   1.120990e+02,   1.440113e+02
  1.313217e+06,   1.469420e+01,   5.631168e+04,   6.809217e+03,   1.600851e-02,   1.166959e+02,   1.495354e+02
  1.368767e+06,   1.474774e+01,   5.983230e+04,   7.242403e+03,   1.632010e-02,   1.203499e+02,   1.540604e+02
  1.426667e+06,   1.476033e+01,   6.296907e+04,   7.623890e+03,   1.659265e-02,   1.234791e+02,   1.580283e+02
  1.487017e+06,   1.478276e+01,   6.639993e+04,   8.042646e+03,   1.687711e-02,   1.268253e+02,   1.622418e+02
  1.549919e+06,   1.483095e+01,   7.039401e+04,   8.534137e+03,   1.719034e-02,   1.306432e+02,   1.669744e+02
  1.615482e+06,   1.488420e+01,   7.476446e+04,   9.072974e+03,   1.752118e-02,   1.347046e+02,   1.719942e+02
  1.683818e+06,   1.494131e+01,   7.954731e+04,   9.663595e+03,   1.787139e-02,   1.390200e+02,   1.773165e+02
  1.755046e+06,   1.500756e+01,   8.472435e+04,   1.030503e+04,   1.823069e-02,   1.435597e+02,   1.828844e+02
  1.829286e+06,   1.507114e+01,   9.026145e+04,   1.099114e+04,   1.860339e-02,   1.482622e+02,   1.886570e+02
  1.906666e+06,   1.513304e+01,   9.618196e+04,   1.172509e+04,   1.898815e-02,   1.531327e+02,   1.946376e+02
  1.987320e+06,   1.519616e+01,   1.024534e+05,   1.250364e+04,   1.937664e-02,   1.581352e+02,   2.007700e+02
  2.071386e+06,   1.523434e+01,   1.086956e+05,   1.327441e+04,   1.975508e-02,   1.629364e+02,   2.067259e+02
  2.159007e+06,   1.527305e+01,   1.153300e+05,   1.409420e+04,   2.014168e-02,   1.678924e+02,   2.128689e+02
  2.250335e+06,   1.532903e+01,   1.226725e+05,   1.500615e+04,   2.054629e-02,   1.732391e+02,   2.194332e+02
  2.345526e+06,   1.540372e+01,   1.310667e+05,   1.605368e+04,   2.099176e-02,   1.791839e+02,   2.266701e+02
  2.444744e+06,   1.549630e+01,   1.405644e+05,   1.724433e+04,   2.147393e-02,   1.857095e+02,   2.345537e+02
  2.548159e+06,   1.552771e+01,   1.491040e+05,   1.830168e+04,   2.190118e-02,   1.913183e+02,   2.415093e+02
  2.655949e+06,   1.550641e+01,   1.565735e+05,   1.921158e+04,   2.226785e-02,   1.960166e+02,   2.475293e+02
  2.768298e+06,   1.547018e+01,   1.640458e+05,   2.011602e+04,   2.262703e-02,   2.005776e+02,   2.534449e+02
  2.885400e+06,   1.549081e+01,   1.725937e+05,   2.117162e+04,   2.298040e-02,   2.057731e+02,   2.599186e+02
  3.007455e+06,   1.553288e+01,   1.824064e+05,   2.239123e+04,   2.337384e-02,   2.116171e+02,   2.671100e+02
  3.134673e+06,   1.556094e+01,   1.923042e+05,   2.361741e+04,   2.375606e-02,   2.173341e+02,   2.741965e+02
  3.267273e+06,   1.552412e+01,   2.005658e+05,   2.461672e+04,   2.406955e-02,   2.218846e+02,   2.801113e+02
  3.405482e+06,   1.548879e+01,   2.092746e+05,   2.567022e+04,   2.438919e-02,   2.265828e+02,   2.862138e+02
  3.549537e+06,   1.545484e+01,   2.184588e+05,   2.678128e+04,   2.471550e-02,   2.314344e+02,   2.925113e+02
  3.699685e+06,   1.542218e+01,   2.281471e+05,   2.795334e+04,   2.504872e-02,   2.364445e+02,   2.990107e+02
  3.856186e+06,   1.543366e+01,   2.399307e+05,   2.940279e+04,   2.543342e-02,   2.424976e+02,   3.066052e+02
  4.019306e+06,   1.555087e+01,   2.567137e+05,   3.152217e+04,   2.595334e-02,   2.510853e+02,   3.168318e+02
  4.189326e+06,   1.568704e+01,   2.751244e+05,   3.385947e+04,   2.648851e-02,   2.602281e+02,   3.276241e+02
  4.366539e+06,   1.576647e+01,   2.926029e+05,   3.605776e+04,   2.698650e-02,   2.685420e+02,   3.376505e+02
  4.551248e+06,   1.568841e+01,   3.041657e+05,   3.743464e+04,   2.732705e-02,   2.736212e+02,   3.444780e+02
  4.743770e+06,   1.561112e+01,   3.162137e+05,   3.886751e+04,   2.766964e-02,   2.788088e+02,   3.514596e+02
  4.944436e+06,   1.554258e+01,   3.289345e+05,   4.038461e+04,   2.801177e-02,   2.841981e+02,   3.586653e+02
  5.153590e+06,   1.549495e+01,   3.426391e+05,   4.203328e+04,   2.834981e-02,   2.899412e+02,   3.662082e+02
  5.371592e+06,   1.544733e+01,   3.569245e+05,   4.375022e+04,   2.869011e-02,   2.958036e+02,   3.739159e+02
  5.598815e+06,   1.539983e+01,   3.718174e+05,   4.553860e+04,   2.903228e-02,   3.017889e+02,   3.817927e+02
  5.835650e+06,   1.535258e+01,   3.873493e+05,   4.740216e+04,   2.937638e-02,   3.079020e+02,   3.898444e+02
  6.082504e+06,   1.530791e+01,   4.036123e+05,   4.935398e+04,   2.972188e-02,   3.141772e+02,   3.980988e+02
  6.339800e+06,   1.527653e+01,   4.209437e+05,   5.144501e+04,   3.006570e-02,   3.207637e+02,   4.066679e+02
  6.607979e+06,   1.524537e+01,   4.390517e+05,   5.362866e+04,   3.041210e-02,   3.275006e+02,   4.154364e+02
  6.887503e+06,   1.527311e+01,   4.613738e+05,   5.638246e+04,   3.081374e-02,   3.358046e+02,   4.257624e+02
  7.178851e+06,   1.542024e+01,   4.923300e+05,   6.031935e+04,   3.133478e-02,   3.473303e+02,   4.392529e+02
  7.482523e+06,   1.550574e+01,   5.213203e+05,   6.396453e+04,   3.180870e-02,   3.576708e+02,   4.516710e+02
  7.799041e+06,   1.544626e+01,   5.423105e+05,   6.647262e+04,   3.215919e-02,   3.646156e+02,   4.609075e+02
  8.128948e+06,   1.538678e+01,   5.641069e+05,   6.907367e+04,   3.250954e-02,   3.716809e+02,   4.703187e+02
  8.472810e+06,   1.532732e+01,   5.867367e+05,   7.177067e+04,   3.285953e-02,   3.788676e+02,   4.799067e+02
  8.831218e+06,   1.536149e+01,   6.171516e+05,   7.553569e+04,   3.329339e-02,   3.886785e+02,   4.920422e+02
  9.204787e+06,   1.541322e+01,   6.503913e+05,   7.967521e+04,   3.374329e-02,   3.991863e+02,   5.048938e+02
  9.594158e+06,   1.533915e+01,   6.754032e+05,   8.263347e+04,   3.408940e-02,   4.065295e+02,   5.148398e+02
